"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보안등7159",1,,서울특별시 용산구 효창동 5-313,37.54121900,126.96484200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7160",1,,서울특별시 용산구 효창동 5-10,37.54106600,126.96479300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7161",1,,서울특별시 용산구 효창동 5-684,37.54143600,126.96485800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7162",1,,서울특별시 용산구 효창동 5-684,37.54157700,126.96484500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7163",1,,서울특별시 용산구 효창동 5-6,37.54161400,126.96461700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7164",1,,서울특별시 용산구 효창동 5-600,37.54156900,126.96441600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7165",1,,서울특별시 용산구 효창동 5-682,37.54181900,126.96479400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7166",1,,서울특별시 용산구 효창동 5-677,37.54199100,126.96482100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7167",1,,서울특별시 용산구 효창동 5-676,37.54218500,126.96476900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7168",1,,서울특별시 용산구 효창동 5-467,37.54242800,126.96462600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7169",1,,서울특별시 용산구 효창동 5-675,37.54234800,126.96448200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7170",1,,서울특별시 용산구 효창동 5-3,37.54224100,126.96437000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7171",1,,서울특별시 용산구 효창동 5-673,37.54192700,126.96410600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7172",1,,서울특별시 용산구 효창동 2-4,37.54300100,126.96438300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7173",1,,서울특별시 용산구 효창동 2-44,37.54314100,126.96408800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7174",1,,서울특별시 용산구 효창동 2-22,37.54318200,126.96386200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7175",1,,서울특별시 용산구 효창동 2-38,37.54352100,126.96397900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7176",1,,서울특별시 용산구 효창동 2-38,37.54350500,126.96423400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7177",1,,서울특별시 용산구 효창동 2-27,37.54338900,126.96347900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7178",1,,서울특별시 용산구 효창동 2-23,37.54315400,126.96365900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7179",1,,서울특별시 용산구 효창동 2-48,37.54301100,126.96371300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7180",1,,서울특별시 용산구 효창동 2-46,37.54308600,126.96343900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7181",1,,서울특별시 용산구 효창동 2-59,37.54281600,126.96319500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7182",1,,서울특별시 용산구 효창동 2-18,37.54301200,126.96318800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7183",1,,서울특별시 용산구 효창동 2-13,37.54323500,126.96326700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7184",1,,서울특별시 용산구 효창동 2-15,37.54320500,126.96294100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7185",1,,서울특별시 용산구 효창동 2-16,37.54318900,126.96303200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7186",1,,서울특별시 용산구 효창동 5-673,37.54238200,126.96418500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7187",1,,서울특별시 용산구 효창동 5-673,37.54214800,126.96403100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 440,37.55444900,126.97691300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 448-82,37.55438200,126.97718100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 441-15,37.55450200,126.97717200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 444,37.55471500,126.97678200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 448-100,37.55462400,126.97754200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 441-5,37.55440100,126.97750100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 448-105,37.55427200,126.97754100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 442-15,37.55412200,126.97788300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 442-13,37.55424300,126.97802300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 448-125,37.55407200,126.97823200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 448-125,37.55397200,126.97802300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 448-130,37.55384500,126.97826500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"뒤",1,,서울특별시 용산구 후암동 433-2,37.55373700,126.97817300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 448-132,37.55378400,126.97804100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 432-8,37.55386600,126.97795800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 448-156,37.55376200,126.97772400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 448-167,37.55364400,126.97805400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 448-152,37.55340900,126.97803300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 448-169,37.55344100,126.97820600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 448-171,37.55354900,126.97836400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 448-140,37.55366600,126.97855100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 옆",1,,서울특별시 용산구 후암동 435-24,37.55320400,126.97836100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 435-27,37.55315200,126.97800300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 438-26,37.55293200,126.97814400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 건너편",1,,서울특별시 용산구 후암동 438-26,37.55294800,126.97819000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 건너편",1,,서울특별시 용산구 후암동 437-4,37.55266800,126.97845600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 435-34,37.55311100,126.97769200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 435-36,37.55309800,126.97728700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 438-7,37.55270300,126.97703100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-12,37.55263600,126.97704700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-58,37.55254200,126.97702200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-58,37.55251300,126.97687500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-20,37.55229900,126.97709000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-20,37.55233900,126.97724100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-37,37.55236300,126.97740300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-54,37.55255800,126.97766500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-97,37.55262200,126.97804900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 30-4,37.55267800,126.97832800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-27,37.55260500,126.97789300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-79,37.55244500,126.97799100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 1-29,37.55228300,126.97801800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 1-34,37.55226900,126.97778100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 1-45,37.55204600,126.97760500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 1-41,37.55203400,126.97724900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-41,37.55189600,126.97732700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 1-42,37.55190100,126.97706600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 446-18,37.55348700,126.97706500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞 벽",1,,서울특별시 용산구 후암동 439-5,37.55319800,126.97715800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 446-29,37.55350700,126.97728300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 건너편",1,,서울특별시 용산구 후암동 435-3,37.55367900,126.97757800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 443-7,37.55384700,126.97743300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 446-21,37.55375100,126.97721900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 443-13,37.55397400,126.97730400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 옆",1,,서울특별시 용산구 후암동 443,37.55421700,126.97734300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 446-9,37.55422300,126.97680400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 446-11,37.55392500,126.97680600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 445-8,37.55371200,126.97681600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 446-17,37.55348900,126.97658300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 446-34,37.55342200,126.97673500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 14,37.55150100,126.97733100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 7-3,37.55160900,126.97729500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 4,37.55170500,126.97752700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 3-8,37.55187300,126.97758900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"뒤",1,,서울특별시 용산구 후암동 8,37.55175100,126.97711300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 33,37.55177700,126.97772400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 32-2,37.55156900,126.97774600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 18-2,37.55123500,126.97738000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 27-8,37.55109200,126.97748700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 38-2,37.55184700,126.97784800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 3-4,37.55198500,126.97791800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 32-5,37.55152300,126.97800300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 15-6,37.55149900,126.97752500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 15,37.55158900,126.97749900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"벽",1,,서울특별시 용산구 후암동 439-9,37.55310900,126.97680900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"앞",1,,서울특별시 용산구 후암동 27-7,37.55111600,126.97771800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 41-25,37.55120800,126.97799500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 30-33,37.55126500,126.97816800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7188",1,,서울특별시 용산구 후암동 30-181,37.55133100,126.97833500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"우측 앞",1,,서울특별시 용산구 후암동 38-4,37.55161300,126.97821500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"좌측 앞",1,,서울특별시 용산구 후암동 30-30,37.55152500,126.97860700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 30-61,37.55165600,126.97881700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 30-25,37.55177300,126.97873700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 30-70,37.55193900,126.97860500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"건너편",1,,서울특별시 용산구 후암동 30-22,37.55225900,126.97837500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
